TR_Transition,Distance
1,4.545323215669154
2,0.8032317696356478
3,2.667784328424005
4,2.1257390580466597
5,2.689004693473998
6,3.2245401809798926
7,0.3852398236701396
8,1.929339657129921
9,2.162385638422554
10,1.7501529757542642
11,1.957220781293277
12,2.4648739670455244
13,2.6331330014481242
14,3.0510088262169117
15,3.2213404057889083
16,1.9658461116348487
17,2.906483749942215
18,4.456788454213866
19,3.7312021592447335
20,2.1127607625736253
21,3.6538741335783507
22,3.2772941246480336
23,2.0585476009206767
24,1.2425281947112756
25,0.48590612460306426
26,0.600233658045324
27,0.4937047301971423
28,1.8319821113603372
29,1.2269787258707645
30,2.6457678988454596
31,5.77552305119064
32,3.472381223296966
33,1.9086792099337366
34,8.661335698115847
35,5.604733962100473
36,23.001391890527728
37,5.983016836818663
38,8.157112932433721
39,7.310215486374689
40,5.466102310402131
41,5.109867518418409
42,4.759640310290215
43,3.9779690084958244
44,3.4153910236713245
45,3.2838484249102704
46,3.7570966654699793
47,5.790288584363474
48,4.841716581278634
49,3.552900930370179
50,4.151622243966423
51,4.387212294139587
52,3.6222522251533262
53,1.27800362634989
54,5.517251452421632
55,7.230371346504406
56,4.225555497867961
57,2.8702239057903123
58,2.5834671299462437
59,1.9220961959536313
60,2.7634700861760577
61,2.951866266654097
62,5.166044449783284
63,0.6917140797788827
64,3.6772179208913176
65,1.975176296936766
66,2.4792803197411857
67,1.8679983766543198
68,1.5985465317666967
69,3.1545325438750886
70,5.277571739591224
71,4.965254334547679
72,4.670098520998279
73,5.162350848386173
74,4.624298931234318
75,3.8903343210735346
76,2.8539230105785203
77,3.0421407389162187
78,1.2685615671747335
79,3.1579354355978655
80,4.768791946472295
81,3.450639070668443
82,1.8073166589271685
83,1.7527829484504154
84,1.8517903718808049
85,1.4384791831778159
86,1.4254695981767722
87,1.5835701381340492
88,4.427440412199419
89,0.4005618807760762
90,1.8353738812566918
91,2.5393354218007347
92,1.5509653723189338
93,3.5765375356161235
94,2.9663034898298926
95,6.948511400748343
96,2.14241883912301
97,1.579690237316898
98,1.6691762197862197
99,1.3767960945897983
100,2.0944560765746574
101,2.2700022117896785
102,1.841851746726185
103,1.7774706574230503
104,2.1365346671470054
105,5.047567843500696
106,1.8051443777016265
107,1.410422796951069
108,1.3759615641659697
109,1.5857314361316135
110,1.0875945996714984
111,1.7626706602008109
112,2.608672872424935
113,2.4118285490021525
114,2.5221230580893224
115,2.24474282694673
116,2.8558731113625826
117,3.5907166723309776
118,2.9397994337253395
119,1.8833157835192789
120,1.055496720967466
121,2.2538606336231695
122,0.5604236749210391
123,1.4359799044542005
124,2.4051491689518305
125,2.357581400211158
126,3.3120451941749414
127,2.788359916329181
128,2.604172612015132
129,1.5360921347007284
130,1.2196552747835
131,1.247097774322759
132,2.7686065497611296
133,2.4331549440255293
134,2.1083997631535887
135,1.5064422675935605
136,0.6517322827780293
137,0.8883586781274774
138,1.392646266171541
139,1.5587186021016115
140,1.72177660106768
141,1.940875186337971
142,2.7022527905836538
143,5.256269036379994
144,4.866210294770089
145,4.197093305736263
146,1.3184390879147168
147,2.249416181397682
148,3.5871707395047756
149,4.464010551826343
150,3.2709206085000564
151,2.805669561924412
152,3.7173256362087645
153,3.351952881818403
154,2.066017638533249
155,2.015709251219457
156,5.105797819473767
157,5.7309447132570925
158,11.170925812303368
159,2.876791177949525
160,1.1104879652228985
161,3.320291422698428
162,5.330898383007608
163,6.83973183297834
164,4.41206043152751
165,3.5235716510664976
166,6.869242815507649
167,7.716086348826562
168,9.500828843970407
169,5.053280365654685
170,1.6669020857434975
171,3.9098653998385857
172,4.1245175157299006
173,1.94397705178403
174,2.3625139063761798
175,4.810706154317996
176,3.7493765527081284
177,1.9984344581976274
178,2.024009149377936
179,3.128966221706859
